,favorite_count,retweet_count,sia_compound,sia_negative,sia_neutral,sia_positive,target,text,time
3439,,,0.4648,0.0,0.856,0.14400000000000002,1,b'RT @SCV_HLS: @BDP473 #TickFire \nIncident Command advises 850+ acres. 4 additional air tankers requested. There is a HUGE need for structure\xe2\x80\xa6',10/24/2019 23:21
3440,,,0.0,0.0,1.0,0.0,1,b'RT @VickyMooreNews: #Fire #SonomaCounty #Geyserville 10k acres and out of control.. https://t.co/qfibEOD7bv',10/24/2019 23:21
3441,,,-0.34,0.375,0.625,0.0,1,b'@DrVoyageur Which Fire was that?',10/24/2019 23:21
3442,,,-0.4005,0.105,0.895,0.0,1,b'there\xe2\x80\x99s a fucking fire near my mom AND dads house now and bc of traffic it\xe2\x80\x99s gonna take me ONE HOUR to go 20 miles',10/24/2019 23:21
3443,,,-0.6705,0.297,0.703,0.0,1,"b""Now there's a THIRD fire. It's just broken out in the Sepulveda Basin.  Live on @ABC7.""",10/24/2019 23:21
3444,,,-0.34,0.21100000000000002,0.789,0.0,1,b'@myBurbankNEWS There is another fire near airport or north hollywood?',10/24/2019 23:21
3445,,,-0.7781,0.245,0.755,0.0,0,b'RT @1027KIISFM: Oh how are we doing? Not great. @selenagomez will be here in 30 minutes and we cannot contain our excitement!!! #SelenaOnSe\xe2\x80\xa6',10/24/2019 23:21
3446,,,-0.34,0.231,0.769,0.0,1,"b""#Californiafires Here's another one. Brush Fire 10/24/2019 INC#1041 https://t.co/C6ZsFHT1PV""",10/24/2019 23:21
3447,,,-0.2263,0.11,0.7759999999999999,0.114,1,b'My kids are on. A bus on this freeway calling me the freeway is on fire 405 south near Roscoe https://t.co/w93ZGZm4ru',10/24/2019 23:21
3448,,,-0.5859,0.21100000000000002,0.789,0.0,1,"b'THU 4:21Pm - New fire -- possible car fire into brush in Hwy 126 corridor -- 10 acres, Del Valle area'",10/24/2019 23:21
3449,,,-0.3612,0.111,0.889,0.0,1,"b'RT @latimes: Embers from the #KincadeFire pushed by winds have ignited blazes throughout the region, making it difficult for firefighters t\xe2\x80\xa6'",10/24/2019 23:21
3450,,,0.128,0.233,0.485,0.282,1,b'Another wild fire. Stay safe everyone. https://t.co/ZKtFWm6TSu',10/24/2019 23:21
3451,,,-0.2244,0.379,0.31,0.31,1,b'That fire better no reach our house !',10/24/2019 23:20
3452,,,-0.7096,0.247,0.753,0.0,1,"b'Trying to evacuate. Whole ass hometown is on fire. Canyon Country, Castaic, and now Saugus. I don\xe2\x80\x99t even think I ca\xe2\x80\xa6 https://t.co/q9BNtL5RjC'",10/24/2019 23:20
3453,,,-0.34,0.146,0.8540000000000001,0.0,1,"b'Been seeing posts of (3rd) fire in the Sepulveda Basin, I believe, off Burbank Blvd. \n\n#SoCalFires'",10/24/2019 23:20
3454,,,-0.264,0.168,0.7290000000000001,0.10300000000000001,1,b'Is  escape still happening?? The fire seems to keep spreading and it\xe2\x80\x99s quite close...',10/24/2019 23:20
3455,,,0.0,0.0,1.0,0.0,1,b'Fire https://t.co/LChGGoqBO2',10/24/2019 23:20
3456,,,0.0,0.0,1.0,0.0,1,b'my heart goes out to all the homies living in sand canyon area having to evacuate because of the fire\xf0\x9f\x98\x9e\xe2\x9d\xa4\xef\xb8\x8f',10/24/2019 23:20
3457,,,-0.2732,0.247,0.619,0.134,1,b'Yooo this Kyrie is fire. Y\xe2\x80\x99all want gameplay?',10/24/2019 23:20
3458,,,0.0,0.0,1.0,0.0,1,b'Fire weather tbh',10/24/2019 23:20
3459,,,-0.4199,0.28600000000000003,0.573,0.141,1,b'@CBSLA watching you cover Tick Fire woman struggling help her rather than interview her!',10/24/2019 23:20
3460,,,0.0,0.0,1.0,0.0,1,"b'RT @LAFD: Update #BrushFire #PalisadesFire; INC#0580; 9:00AM; https://t.co/GHypn8xhDv; #PacificPalisades; Fortunately, the anticipated Sant\xe2\x80\xa6'",10/24/2019 23:20
3461,,,0.2244,0.136,0.6779999999999999,0.18600000000000003,0,b'@glowwghoul @GilPhotography these are some fire shots! I see why its your fav set. #Fire',10/24/2019 23:20
3462,,,-0.6369,0.36,0.64,0.0,1,b'RT @Dustinek: Sherman oaks Fire. Four blocks north galleria and about 7 blocks East https://t.co/ND9POxWD8c',10/24/2019 23:20
3463,,,-0.34,0.156,0.8440000000000001,0.0,0,b'Why all these songs we listening to are related to the fire \xf0\x9f\x92\x80 @_mayiin',10/24/2019 23:20
3464,,,-0.34,0.094,0.9059999999999999,0.0,1,"b'@canyons kicking me out and telling me to go home when my house is being evacuated because of the fire, you have to laugh.'",10/24/2019 23:20
3465,,,0.4588,0.083,0.7290000000000001,0.188,1,"b'RT @TheresaZ2019: If anyone can help @TheGentleBarn in Santa Clarita they can really use the help the fire is getting close, there are many\xe2\x80\xa6'",10/24/2019 23:20
3466,,,-0.6369,0.426,0.574,0.0,1,b'my job is right next to the fire ugh',10/24/2019 23:20
3467,,,-0.29600000000000004,0.102,0.847,0.051,1,"b""Now there's a brush fire off the 405 South off Victory before the 405 at Balboa Park up against the freeway @LAFD/\xe2\x80\xa6 https://t.co/oObHcHAo0i""",10/24/2019 23:20
3468,,,-0.6523,0.512,0.278,0.21100000000000002,1,b'THERES A HUGE ASS FIRE IN THE VALLEY',10/24/2019 23:20
3469,,,-0.6597,0.285,0.65,0.065,1,"b'Tick fire near Santa Clarita is fueled by intense winds, heat that will worsen tonight https://t.co/l7POgg9Buw'",10/24/2019 23:20
3470,,,-0.34,0.16699999999999998,0.833,0.0,1,b'@LAFD Could this be smoke from that fire? From @WestwoodVillage looking north. https://t.co/ukHsk8TcQv',10/24/2019 23:19
3471,,,0.3818,0.124,0.619,0.258,1,b'Praying that everyone will be ok and houses will be saved from the fire \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc\xf0\x9f\xa5\xba',10/24/2019 23:19
3472,,,-0.34,0.255,0.745,0.0,1,"b'Another day, another fire. I can\xe2\x80\x99t breathe y\xe2\x80\x99all \xf0\x9f\x98\xa9'",10/24/2019 23:19
3473,,,-0.5178,0.13699999999999998,0.863,0.0,1,"b'@CBSLA next time you see a woman walking with her cat in a pillowcase, trying to get away from a fire, maybe offer her assistance?!?!'",10/24/2019 23:19
3474,,,-0.6987,0.268,0.682,0.049,1,"b'RT @LucyMaeGames: IMMA CALL IT. NO STREAM, TONIGHT\n\nWe need to pay attention to this fire. Mandatory evacs are happening, now, and I wanna\xe2\x80\xa6'",10/24/2019 23:19
3475,,,-0.34,0.444,0.556,0.0,1,b'Something always on fire',10/24/2019 23:19
3476,,,-0.3818,0.19399999999999998,0.8059999999999999,0.0,1,"b'RT @ai6yrham: #TickFire 3068? Tick Canyon Road, people unable to leave due to fire on the road.'",10/24/2019 23:19
3477,,,-0.0772,0.337,0.34299999999999997,0.32,1,"b'@hizaga Safe from fire, yes. Air will be bad though.'",10/24/2019 23:19
3478,,,-0.5106,0.152,0.848,0.0,1,b'RT @GigiGraciette: This is how wind-driven fires move. Hard to see in pic but under yellow arrow are embers from the fire on the right. @LA\xe2\x80\xa6',10/24/2019 23:19
3479,,,0.0,0.0,1.0,0.0,1,b'#Fire updates @KNX1070 @BrianDouglasKNX @RoadSageLA @KNXSimpson #SepulvedaBasin https://t.co/0r084XwjUr',10/24/2019 23:19
3480,,,-0.34,0.16699999999999998,0.833,0.0,1,b'Smoke from the Old and Tick Fire from the SFV #tickfire #oldfire https://t.co/UHxsS1ILBB',10/24/2019 23:19
3481,,,0.0258,0.348,0.29,0.36200000000000004,0,b'@phxbvn fire like u',10/24/2019 23:19
3482,,,-0.5207,0.23800000000000002,0.762,0.0,1,"b'Spotted this fire from Van Nuys Airport. Not sure where it is, maybe east SFV? https://t.co/llxzL5UW9U'",10/24/2019 23:18
3483,,,-0.34,0.156,0.8440000000000001,0.0,1,b'850-Acre Tick Fire Spreads Rapidly Toward Canyon Country Homes; Evacuations Ordered https://t.co/00Hdxcd8UM via @ktla',10/24/2019 23:18
3484,,,-0.34,0.156,0.8440000000000001,0.0,1,b'RT @HalEisner: East Wind blowing at Fire Station 50 at Camarillo Airport. @FOXLA https://t.co/97AFO24jFF',10/24/2019 23:18
3485,,,-0.34,0.13,0.87,0.0,1,b'Balboa Park appears to be on fire near the 101 and 405 interchange. #balboapark #fire #sfv https://t.co/wWS3QUUbFw',10/24/2019 23:18
3486,,,0.6973,0.09,0.64,0.27,1,b'Quick everyone blow fat clouds of sweet sweet vape into the sky right now to purify the fire smoke!! Go!!',10/24/2019 23:18
3487,,,-0.1761,0.23199999999999998,0.616,0.152,1,"b'Shot from my friend, Susan\xe2\x80\x99s house.  This fire went from 0-1,000 in absolutely no time. https://t.co/4YAM2D2n6f'",10/24/2019 23:18
3488,,,-0.6327,0.23600000000000002,0.701,0.063,1,b'Waiting to hear if Grayson is okay because of the fire or if they even made it home is not fun. Please keep everyon\xe2\x80\xa6 https://t.co/0DsLnmqqWO',10/24/2019 23:18
3489,,,-0.34,0.324,0.6759999999999999,0.0,1,b'Yikes Lake Balboa Fire \xf0\x9f\x94\xa5 https://t.co/DLdVBJV59n',10/24/2019 23:18
3490,,,0.0,0.0,1.0,0.0,1,b'Fire https://t.co/ysiHFs9Yrs',10/24/2019 23:18
3491,,,0.0,0.0,1.0,0.0,1,b'fire just started again near our school sheesh',10/24/2019 23:18
3492,,,-0.34,0.375,0.625,0.0,1,b'@ColliderVideo Fire in the Sky',10/24/2019 23:18
3493,,,0.0,0.0,1.0,0.0,1,"b'Notice what is NOT burnt in this ""forest fire""... WWW. PULSE WEAPONS\nhttps://t.co/7SHTZ20dft'",10/24/2019 23:17
3494,,,-0.34,0.255,0.745,0.0,1,b'Driving away from one fire towards another :/',10/24/2019 23:17
3495,,,-0.6369,0.408,0.5920000000000001,0.0,1,b'Sherman oaks Fire. Four blocks north galleria and about 7 blocks East https://t.co/ND9POxWD8c',10/24/2019 23:17
3496,,,0.2757,0.087,0.7859999999999999,0.127,0,b'Bruh quick story so same shit happen to me n my siblings way back then but i made it a mission to clean the house s\xe2\x80\xa6 https://t.co/SjsW14t5mG',10/24/2019 23:17
3497,,,-0.34,0.10300000000000001,0.897,0.0,1,b'Some shots on the drive home from the chiropractor here in Santa Clarita. Winds are crazy and blowing smoke all ove\xe2\x80\xa6 https://t.co/t0PRCTI00R',10/24/2019 23:17
3498,,,0.0,0.0,1.0,0.0,1,"b'In most places, the leaves on the trees turn orange because of changes in pigments. In California, the leaves on th\xe2\x80\xa6 https://t.co/rFN1Fo2rdJ'",10/24/2019 23:17
3499,,,-0.7269,0.55,0.45,0.0,1,b'I hate fire season so much :(',10/24/2019 23:17
3500,,,-0.7184,0.318,0.682,0.0,1,b'Smoke is visible in Malibu from the Tick Fire in Santa Clarita. No current fire in Malibu. https://t.co/uH6yswrKGY',10/24/2019 23:17
3501,,,0.0516,0.0,0.915,0.085,1,b'https://t.co/sKYEsH6vLi NBCLA: #TrafficAlert: The 5 Freeway northbound is closed through Castaic as firefighters ba\xe2\x80\xa6 https://t.co/lXLN9m6w0O',10/24/2019 23:17
3502,,,-0.34,0.21100000000000002,0.789,0.0,1,b'Nbd there\xe2\x80\x99s a fire 3 miles from my house. It\xe2\x80\x99s probably fine....',10/24/2019 23:17
3503,,,0.0,0.0,1.0,0.0,1,b'RT @EvanEvansMusic: In the middle of a #fire in LA at the moment \xf0\x9f\x94\xa5 https://t.co/EV3MQvGH4c',10/24/2019 23:17
3504,,,0.0258,0.08900000000000001,0.818,0.09300000000000001,1,"b""Just another day in SoCal, smells like smoke and the sky is filled with it, fire is miles away too.  You're never i\xe2\x80\xa6 https://t.co/YpPGnZo9gu""",10/24/2019 23:17
3505,,,-0.34,0.444,0.556,0.0,0,b'@MELILSSSS And cilantro fire',10/24/2019 23:17
3506,,,-0.7717,0.461,0.539,0.0,1,b'Florida woman lit on fire at Taco Bell; suspect is arrested https://t.co/xDrNzY9c0B',10/24/2019 23:16
3507,,,0.0,0.0,1.0,0.0,1,b'RT @BadgalAlyxon: Selena Gomez\xe2\x80\x99s new song makes me wanna break up with the boyfriend I don\xe2\x80\x99t have',10/24/2019 23:16
3508,,,-0.34,0.091,0.909,0.0,1,"b""UPDATE (4:13pm): If you are driving from LA, you will likely not get here in time. The fire is very close &amp; we're p\xe2\x80\xa6 https://t.co/j7ZVflaz37""",10/24/2019 23:16
3509,,,0.0,0.0,1.0,0.0,1,b'West Valley I405 N / I405 N Us101 Con **Report of Fire** https://t.co/0cMRV4k22X',10/24/2019 23:16
3510,,,0.7019,0.062,0.698,0.239,1,b'@MlNMAYS HAHAHA i thought this was about the big fire in norcal rn but nope theres another one in santa clarita. thanks california',10/24/2019 23:16
3511,,,0.0,0.0,1.0,0.0,1,b'LA Woodley Ave / Burbank Blvd **Report of Fire** https://t.co/cu2mH78oqP',10/24/2019 23:16
3512,,,-0.34,0.16699999999999998,0.833,0.0,1,b'Santa Fe Springs Turnbull Canyon Rd / Skyline Fire Road 2 **Trfc Collision-No Inj** https://t.co/L3jXL3tU9m',10/24/2019 23:16
3513,,,-0.3976,0.10400000000000001,0.8959999999999999,0.0,1,"b'Thick smoke and ashes in the air in Thousand Oaks right now. Is there a more local fire, or is this coming all the\xe2\x80\xa6 https://t.co/SVuo5nIKKc'",10/24/2019 23:15
3514,,,-0.4824,0.156,0.8440000000000001,0.0,1,b'**UPDATE** BRUSH FIRE #OldFire | FS149 | Northbound 5 at Lake Hughes Rd #Castaic | E77 reporting incident name changed to #TickBranch10',10/24/2019 23:15
3515,,,-0.7964,0.32299999999999995,0.677,0.0,0,b'@star1965 No rain in sight. October has been fire month for years now. It\xe2\x80\x99s bad. Fall? Not in our state.',10/24/2019 23:15
3516,,,0.2263,0.09300000000000001,0.778,0.128,1,b'RT @latimes: A fast-moving brush fire fanned by strong Santa Ana winds erupted early near the San Bernardino National Forest and quickly ch\xe2\x80\xa6',10/24/2019 23:15
3517,,,-0.4019,0.162,0.838,0.0,1,b'@JonGrimley @thomasadams85 @NickKyrgios @CasperRuud98 It\xe2\x80\x99s a sport. These men and women are athletes burdened with\xe2\x80\xa6 https://t.co/Rs0okDhp6i',10/24/2019 23:15
3518,,,0.0516,0.171,0.643,0.18600000000000003,1,b'Sorry for Partying California - I always bring the fire \xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5 \xf0\x9f\x94\xa5',10/24/2019 23:15
3519,,,-0.6124,0.22699999999999998,0.773,0.0,1,"b'Due to the emergency weather and fire conditions, the AADUSD Board meeting scheduled for tonight, October 24th, is\xe2\x80\xa6 https://t.co/cCYj5Qy9eL'",10/24/2019 23:15
3520,,,0.128,0.106,0.7659999999999999,0.128,1,b'@JohnFugelsang @HumanistNerd   Not to get into an argument. I am not judging what anyone believes. :) The lake of f\xe2\x80\xa6 https://t.co/Zcr0NMv3fi',10/24/2019 23:15
3521,,,-0.7404,0.281,0.7190000000000001,0.0,1,b'BRUSH FIRE | FS132 #CanyonCountry | 31655 Tick Canyon Rd | 3RD ALARM | UPDATE: Resources requested to 30668 Tick Ca\xe2\x80\xa6 https://t.co/25nLwiwWsF',10/24/2019 23:15
3522,,,0.0038,0.131,0.737,0.132,1,b'I\xe2\x80\x99m dressed as a seal for twitch at 5pm pdt or so to play fire emblem during a fire.\nhttps://t.co/jRssHzpep1',10/24/2019 23:14
3523,,,-0.34,0.10300000000000001,0.897,0.0,1,"b'walking outside of my office gave me the same sensation I get sitting next to a campfire, I \xe2\x9d\xa4\xef\xb8\x8f fire season and living in SoCal'",10/24/2019 23:14
3524,,,0.0,0.0,1.0,0.0,1,b'**MANDATORY EVACUATIONS FOR TICK FIRE**\nSOUTH OF VASQUEZ CANYON RD \nNORTH AND EAST OF PLUM CANYON \nNORTH AND EAST O\xe2\x80\xa6 https://t.co/2GGIoMgmoh',10/24/2019 23:14
3525,,,0.4019,0.091,0.7170000000000001,0.192,1,"b'Hey Fam, on fire watch. Stream might be happening, night not. I\xe2\x80\x99ll let you know. We\xe2\x80\x99re safe, just staying alert to\xe2\x80\xa6 https://t.co/h8ouQhzQu3'",10/24/2019 23:14
3526,,,-0.7351,0.508,0.49200000000000005,0.0,0,b'@FaZeClan @FaZeSway @ChampionUSA That hoodie is fire wtf',10/24/2019 23:14
3527,,,-0.631,0.213,0.787,0.0,1,b'@CoachFigs_25 These are the views from the house. Fire crews have been working diligently to get a hold on this fire https://t.co/uKA4553yWZ',10/24/2019 23:14
3528,,,0.0258,0.086,0.8240000000000001,0.09,1,b'Yo... so my power has been out for like four hours and now people are telling me there\xe2\x80\x99s a new fire in the valley a\xe2\x80\xa6 https://t.co/6Kmdsh6lJ5',10/24/2019 23:14
3529,,,-0.0772,0.13,0.757,0.114,1,b'RT @ArielSummerr: Well all of scv is on fire again for the millionth time this year..',10/24/2019 23:14
3530,,,-0.0258,0.111,0.7829999999999999,0.106,1,b'@LakersMentality Yea bro \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe I live in Santa Clarita and there\xe2\x80\x99s a huge fire in the hills. Smoke everywhere. Hopeful\xe2\x80\xa6 https://t.co/Ubff91BORv',10/24/2019 23:14
3531,,,0.0,0.0,1.0,0.0,1,b'Fire is near Burbank Blvd exit off the 405 @FOXLA https://t.co/oiT6Q73hsi',10/24/2019 23:14
3532,,,-0.34,0.28600000000000003,0.7140000000000001,0.0,1,b'There\xe2\x80\x99s a fire right by my office... https://t.co/ys1ZN6pS3b',10/24/2019 23:14
3533,,,-0.5859,0.40700000000000003,0.593,0.0,1,b'@LALATE We have 1 Canyon Country Fire and 1 Castaic Fire',10/24/2019 23:14
3534,,,0.0,0.0,1.0,0.0,1,b'Fire in Sherman oaks https://t.co/zDq1l3oHnT',10/24/2019 23:14
3535,,,-0.2023,0.083,0.917,0.0,1,"b'RT @latimes: In the Santa Clarita area, firefighters are trying to stall the wind-driven #TickFire as it rapidly moves toward subdivisions\xe2\x80\xa6'",10/24/2019 23:14
3536,,,-0.34,0.11800000000000001,0.882,0.0,1,b'RT @katie_dunnahoo: so Santa Clarita is on fire again and I had to find this out via the LA Times',10/24/2019 23:14
3537,,,0.0,0.0,1.0,0.0,1,b'RT @LAFDcentral: Update #BrushFire; INC#0940; 1:55PM; 1842 W Yosemite Dr; https://t.co/MPfgHFSrE1; #EagleRock; 72 firefighters are actively\xe2\x80\xa6',10/24/2019 23:13
3538,,,0.6369,0.096,0.6,0.304,1,b'Tomorrow is escape and there\xe2\x80\x99s a 65% chance my house is gonna burn down today because of fire season lmao',10/24/2019 23:13
3539,,,-0.4824,0.16399999999999998,0.836,0.0,1,b'BRUSH FIRE | FS149 | NB 5 at Lake Hughes Rd #Castaic | E77 reporting 5-7 acres with structures threatened.\xe2\x80\xa6 https://t.co/cVOyZVi0Ly',10/24/2019 23:13
3540,,,0.4767,0.175,0.5539999999999999,0.271,1,"b'Everyone please pray for my uncle\xe2\x80\x99s &amp; cousin\xe2\x80\x99s house, the fire in canyon country is right behind them. I feel sick. Love you @parisrgarrison'",10/24/2019 23:13
3541,,,0.2263,0.09300000000000001,0.778,0.128,1,b'Poor Air Quality from the #tickfire . Due to strong winds smoke from the Tick Fire in Santa Clarita is moving towar\xe2\x80\xa6 https://t.co/zYjgGBlAAO',10/24/2019 23:13
3542,,,-0.6369,0.203,0.752,0.045,1,b'RT @GigiGraciette: NOW: Homes threatened in Castaic as the #OldFire spreads: on the west side of the 5 freeway. \nThis is a second fire burn\xe2\x80\xa6',10/24/2019 23:13
3543,,,-0.765,0.364,0.636,0.0,1,"b'@delgado_dezi @PackardTrent @VCscanner I wasn\xe2\x80\x99t trying upset you, I\xe2\x80\x99m sorry you lost your home to fire. I\xe2\x80\x99m just tr\xe2\x80\xa6 https://t.co/C8YoSDumSR'",10/24/2019 23:13
3544,,,-0.2263,0.09300000000000001,0.8109999999999999,0.09699999999999999,1,b'RT @FOXLA: Mandatory evacuations have been ordered for Soledad Canyon Rd to Shadow Pines Blvd. along the 14 freeway as the Tick Fire grows\xe2\x80\xa6',10/24/2019 23:13
3545,,,-0.7003,0.266,0.7340000000000001,0.0,1,b'The Tick fire in Santa Clarita threatening these homes on Kenroy Avenue. More on #cbsla #kcal9news #tickfire https://t.co/gxw8adSPf3',10/24/2019 23:13
3546,,,0.2695,0.17300000000000001,0.5760000000000001,0.251,0,"b""Bernie's on fire!  Better throw him in the water!\n#Bernie2020 https://t.co/2BDJdl4rVo""",10/24/2019 23:13
3547,,,0.0,0.0,1.0,0.0,1,"b""Fall in California has always been when fires would occasionally happen. But it's gone to a new level and it's kind\xe2\x80\xa6 https://t.co/ug3jfrJJZK""",10/24/2019 23:13
3548,,,0.34,0.16899999999999998,0.493,0.33799999999999997,1,b'Tryna remain calm through this mountain fire evacuation like: https://t.co/irAuiOQakd',10/24/2019 23:13
3549,,,0.29600000000000004,0.185,0.462,0.354,1,b'On god it\xe2\x80\x99s a fire in Cali like every month',10/24/2019 23:13
3550,,,0.1531,0.11199999999999999,0.7190000000000001,0.16899999999999998,1,b'@star1965 Keepin my eye on it. Les\xe2\x80\x99s best friend is evacuated. I\xe2\x80\x99ve got tons of smoke here but fire is a couple of\xe2\x80\xa6 https://t.co/jdsQIwJJQz',10/24/2019 23:13
3551,,,-0.4479,0.24600000000000002,0.754,0.0,1,b'@KTLA Can we see maps of these fire locations??? @KTLAnewsdesk',10/24/2019 23:13
3552,,,-0.4767,0.147,0.853,0.0,1,b'So sad. 2 nore fires. Smoke every where here..smoke coming in our building thru the ventilation system. Peoples hom\xe2\x80\xa6 https://t.co/baHEw9hNIm',10/24/2019 23:13
3553,,,0.0,0.0,1.0,0.0,1,b'East LA I10 W / Fremont Ave **Report of Fire** https://t.co/nPmJKEZrey',10/24/2019 23:13
3554,,,-0.34,0.231,0.769,0.0,0,b'This Kanye mix on beats one is actually fire',10/24/2019 23:12
3555,,,-0.34,0.16699999999999998,0.833,0.0,1,b'@JoshAllenShorts This is incredible. You were on fire on Ian\xe2\x80\x99s thread earlier \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',10/24/2019 23:12
3556,,,-0.34,0.375,0.625,0.0,1,b'Woodley park on fire https://t.co/LDLuKsMzK0',10/24/2019 23:12
3557,,,0.128,0.124,0.725,0.15,1,b'wow another fire- I hope school is canceled tomorrow cause I\xe2\x80\x99m not tryna do my history quiz',10/24/2019 23:12
3558,,,-0.4767,0.11,0.89,0.0,1,"b'Was gonna visit my family in Bakersfield this Saturday, but guess what? We in California and there a fire in the middle of us both now \xf0\x9f\x98\x82\xf0\x9f\x98\x82'",10/24/2019 23:12
3559,,,-0.6486,0.22699999999999998,0.773,0.0,1,b'@BillFOXLA don\xe2\x80\x99t stop\nIt\xe2\x80\x99s a small vegetation fire burning likely in a homeless encampment with winds weaker than to the north - head north',10/24/2019 23:12
3560,,,-0.34,0.28600000000000003,0.7140000000000001,0.0,1,b'@damonheller Balboa Fire . happening right now https://t.co/GlNkViWMej',10/24/2019 23:12
